ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,ph_acide,ph_basique,turbidite_elevee,thm_dangereux,chloramines_excessives,sulfate_excessif,tds_eleve,conductivite_elevee,pollution_organique,interaction_tds_cond,interaction_ph_carbon,interaction_turb_thm
-0.0425516884943845,-1.4949587046803294,-0.788946101622426,1.4119589736333689,-0.760158404171282,1.6975621951227482,0.682910411026537,-0.8715725240928239,2.65573874304132,0,1,0,0,0,0,0,0,0,0,-1.325127987930046,-0.0642560647933101,-2.3498914963114523
0.0611512483752154,0.4049386549355869,-0.7886231857484621,-0.6940843419174568,0.125780700076767,-1.0358173697944264,-1.9355781668197685,0.3240004361647992,1.4388228901470392,0,1,0,0,0,0,0,0,0,0,0.7959492729593783,-0.15442640495911322,0.4901655480479652
1.956116879462651,-0.178234418505722,-0.2747964466348718,-0.1676952531895443,-0.0230668571950258,0.329370921502508,0.782967821861794,-1.2261676358825424,-1.4215368415752705,0,1,0,0,0,0,0,0,0,0,-0.09666857272010831,1.511518728353119,1.7942153133647132
2.3917235907282057,-2.4333348495836606,0.0289137999201097,0.8010661872901351,-0.7404818163242464,-0.1619540822188973,-0.4309686620373696,-0.0439222907635571,1.39838041276618,0,1,0,0,0,0,0,0,0,0,-0.01223760270556077,-1.0756721525123194,-0.04866723360467725
0.2279254092778281,1.1905474196273935,1.2016735602803508,-0.1066898099078931,1.5070665031323836,-0.1743264065942874,-1.2322867321798896,-1.390506992260118,-1.0329338447720802,0,1,0,0,0,0,0,0,0,0,-0.21370652716908864,-0.31850926480804703,1.4809435584863717
-0.0425516884943845,1.105119469969792,-0.8355181330242425,-1.0527310831504644,-0.0230668571950258,-0.519573915042897,-0.6501653598294562,1.245809432577237,1.3623035913700756,0,1,0,0,0,0,0,0,0,0,0.4194199763386868,-0.006981172292410175,1.7473668221963436
-1.419272181808173,-0.141266462247162,-0.2813713488091227,-0.6485194079176059,-0.2843168917721821,0.1926627020075738,-1.0137261281248633,-1.0894908256947031,-0.0824693626582763,0,1,0,0,0,0,0,0,0,0,-0.06095892802765515,1.4177950004235669,0.10582323459377091
-2.4758117345267387,-0.3898785082000831,0.3069629725217457,-1.0089843806586012,-1.3527400465244672,0.3789832995614832,-1.5989660808132058,0.4543667445623847,-0.6435918153684651,0,1,0,0,0,0,0,0,0,0,0.10681018728870724,3.962226273166427,-0.284592396072281
-1.0593150805981104,3.329006601584825,-0.5494905758782154,-0.6206630018273056,-0.0230668571950258,-0.3285911878755298,-0.6204662045594951,0.9610960970637548,-1.3714482008496651,0,1,0,0,0,0,0,0,0,0,0.16998928110849906,0.6287299855236018,-1.3320973425803468
-0.0425516884943845,-1.6401982708988976,-0.2444849493557908,-0.7657938869042895,-0.0230668571950258,0.0124330080987265,2.4701204354264044,-0.8431813306667416,-1.3573258184368384,0,1,0,0,0,0,0,0,0,0,-0.010621307682002756,-0.14104259430791102,1.182900069829116
1.5559855328204937,0.0646214796967876,0.2991267087787738,-0.6140878715881831,-0.1643665847173036,-0.3605816389754769,0.6536286537677932,-2.2846294981195814,0.4583740154694964,0,1,0,0,0,0,0,0,0,0,-0.11373596010365658,0.9919874975284244,-1.0554511681053678
-0.0425516884943845,1.1539066355985728,-1.1890193008237069,-1.656860990742858,-0.7028148500322061,-0.9459553731441978,1.2190328528484695,-1.5053518618325632,-0.5850729317545803,0,1,0,0,0,0,0,0,0,0,1.0988299723314474,-0.08729028077261188,0.9135536322896946
-1.2643780658435355,-0.0509787836970313,-0.6209294128895283,0.6853671337882965,-0.4868541593242466,-1.1220118395760863,-1.2517605946902224,-0.4344288210731016,0.6004257685678815,0,1,0,0,0,0,0,0,0,0,0.6777249713703214,1.5631367144744908,-0.25233545122922696
0.0355817704693588,1.3032135724152385,0.7688076130752322,-0.128717498847549,1.4731369490974904,-1.1600816798866964,-0.9753614829716462,-0.0182784278852449,1.558973941803434,0,1,0,0,0,0,0,0,0,0,-0.8850011561056714,-0.06995693312143265,-0.015041738404382115
2.024346867635651,0.1945239767773871,-1.387364233438548,-0.0816446966747337,0.0978969271313772,-1.145782321728716,2.9085642361270887,0.3427418338247086,0.9284408580091922,0,1,0,0,0,0,0,0,0,0,1.5561256410235342,5.910144781994637,0.339051432711816
-1.675402196274851,-0.4071634960708579,-0.0580447135699634,-1.5658054073156602,-0.0230668571950258,-0.2734460389138243,1.3187736835738475,0.0308048941097922,0.738844164466776,0,1,0,0,0,0,0,0,0,0,0.007982806318887248,-2.2658249352122777,0.037305187748462
-0.9984953957375128,0.6282337713920173,1.5514262484793415,0.1268118663887296,-0.0230668571950258,0.9680663523295004,0.553329837831482,0.7042045520467505,0.2196047785217728,0,1,0,0,0,0,0,0,0,0,1.4698190764622119,-0.5927720777593195,0.1719999426277821
-0.1019568418983057,0.4053309331591092,-1.318430111343698,-1.7511732250352252,-0.517075918185201,-0.4307692285288194,-0.3114549984629953,1.3288553929950246,-0.9879581611871376,0,1,0,0,0,0,0,0,0,0,0.5510685270626987,-0.0028521687856982755,-1.3267457920238444
2.570664206568265,-0.7154229642116162,-0.7241308224456483,-0.9865798592162426,-0.7505199219076109,-1.2614896404189708,-1.2789096080654518,0.7635719846511727,0.0427526567560783,0,1,0,0,0,0,0,0,0,0,0.8909914456179375,-3.3544547548143364,0.04740036447725316
-0.0425516884943845,-2.0593872337916905,1.4149243466226225,-0.4682754916513817,-0.8302019509798103,0.5450508429972151,1.2979314478554496,0.3788725097195007,0.5629511072134356,0,1,0,0,0,0,0,0,0,0,0.7510282699216569,-0.09068011700419769,0.23188850017587406
1.190522229761262,0.1133611129289219,-0.0617369423910822,-1.4390130466147542,-0.4526962897381988,-0.2639075209520578,-0.1651799776710681,-1.1723591752664364,-0.4362070076432658,0,1,0,0,0,0,0,0,0,0,0.008396707816517314,-0.23347326038436408,0.536340231382688
-0.0425516884943845,-0.8695554705243862,0.6211334265984767,0.0315021451028045,-0.963546766442612,-0.5218758786003158,0.5658305620359143,0.5896818320301196,-1.1772309719922498,0,1,0,0,0,0,0,0,0,0,-0.32651211876810515,-0.05922579126230621,-0.6949116391636811
0.511365768021633,-2.969055170067593,-1.1535203114329018,-1.233930146938107,-2.451762099066308,2.208195019736974,-1.4241342182827017,-0.0216931046885377,-1.947141398662668,0,1,0,0,0,0,0,0,0,0,-2.5133897865247485,-0.7702332256321486,0.057199465196836816
-0.3179509760686399,-1.5920942321905711,-0.2525660932708717,-1.407296113294832,-1.2963833265997355,1.477729486693022,-1.0211344988992537,0.3360096079728691,-0.287567222012974,0,1,0,0,0,0,0,0,0,0,-0.3747836370260279,0.2929050563330371,-0.08462209096123958
1.4699892117179618,0.4694880301290259,-1.164175944485497,0.1588588732632095,0.1658142323860072,1.2525169760568249,1.1997772947630438,-1.1911206180522056,-0.2203442086615465,0,1,0,0,0,0,0,0,0,0,-1.4420592888387547,1.7458532001696294,0.2821052387959979
2.483068718461844,-0.4521660097437026,-0.0333692834886166,-0.0064245946343012,0.1838714650822205,0.3752388928067566,0.6569194639338279,-2.039405704214678,-0.0022270923775733,0,1,0,0,0,0,0,0,0,0,-0.019948823116653785,1.6120845114343183,0.018699223368993958
0.2781703409948133,1.9646807508308477,0.9793382040520634,1.6412527558855865,-0.0230668571950258,-0.2644872787232124,0.4908493016318794,0.0123358799188307,1.0444261130755914,0,1,0,0,0,0,0,0,0,0,-0.2624396636405883,0.10294906434564711,0.027218808000446175
1.0210596040499955,1.2922474711577436,0.768728455716372,0.8847679743258726,1.3507775859610385,0.6805480371986644,-2.512896175985506,-1.7326728631551769,-0.0330969735154996,0,1,0,0,0,0,0,0,0,0,0.5070145907316527,-2.6256221292842774,0.07262779730886783
-1.5026975660694268,-0.192747098119395,0.2578686956149491,0.1584237181749395,-0.2544320764574158,-0.2563534196171634,-1.8404945375504551,2.091801311507536,0.6335797630693524,0,1,0,0,0,0,0,0,0,0,-0.07266115946056974,2.7576207216783573,1.3676018819303244
-0.0425516884943845,-1.1967692856270196,-0.5859897151375097,0.921207919710426,-0.9572183767773906,-0.8029775008131177,-0.4512136953451419,0.3353498249357438,0.5626943544891064,0,1,0,0,0,0,0,0,0,0,0.45525055603702796,-0.015529024894139867,0.20677775127038
-0.0425516884943845,-1.2816218891645808,-0.1739783907839587,0.8188784943646471,-0.0230668571950258,-1.676094405449567,0.6991432415737792,-0.4313011156735835,0.1582910011301172,0,1,0,0,0,0,0,0,0,0,0.2792291680432902,-0.06495349973654788,-0.055664117390430264
-2.2862833181798634,1.139808332813219,1.154545999945047,-0.0039545892315303,0.4092566877260076,-1.931709702844642,-1.4111790970135054,-0.1700868044397323,-0.0814554713718455,0,1,0,0,0,0,0,0,0,0,-2.2015959937973935,3.2227378935575937,0.028210059098767618
-0.5051041929989709,0.50978038254171,-0.1271735414227761,-1.1212878475130958,-0.1764429488514086,-0.7001228734816878,-0.1682745756862637,-3.0749008929401644,-0.0547034372379759,0,1,0,0,0,0,0,0,0,0,0.07995752939140052,0.050905533142976,0.18584964140682358
-0.0425516884943845,1.0187434380325344,1.5655572649991465,1.2491216984500988,1.4439530417487356,-1.5994469951440051,0.7914641885921461,0.0124283318252364,-0.1420593120994834,0,1,0,0,0,0,0,0,0,0,-2.4709201857869196,-0.0689200201937181,0.012257420928958079
1.1438186615793735,-0.0426441407672841,0.2959756558176707,0.8496404163415189,-0.0230668571950258,-0.3424760843000748,-0.5854050940983444,-1.1400416088792158,0.6557258397243115,0,1,0,0,0,0,0,0,0,0,-0.10734660902024806,-0.7110080032258718,-0.749410851702545
0.7092646738766963,-2.1258638503807554,1.2129159802043994,-0.3217787161447898,-0.0230668571950258,-0.121848582491949,-0.967337120198852,0.7510383813073258,0.1310911791747156,0,1,0,0,0,0,0,0,0,0,-0.15301881215331692,-0.7276688478821809,0.11461134006589861
-0.6393951845092046,0.4877993699859772,-0.0297665944068305,0.6026768975431673,-0.0230668571950258,-0.7892669250719434,0.1875502540494884,-0.1617986914576537,1.601402081255449,0,1,0,0,0,0,0,0,0,0,0.015480504238890441,-0.15599720445253332,-0.2505609594817931
-1.460631235245912,1.2994878598159536,1.4674437992461058,1.3681037580294484,1.146696199384831,3.0035118813917165,-0.2909071411253206,0.6399067727922458,1.4616348608037817,0,1,0,0,0,0,0,0,0,0,4.328150628735434,0.39411477323603167,0.9692849256131146
-0.0425516884943845,-2.8761150668887665,0.6128625225506016,0.9775731183235192,-0.0230668571950258,0.7379506746633934,-0.8972345709923204,0.0915010697900825,0.8388201395097369,0,1,0,0,0,0,0,0,0,0,0.437273605679353,0.003634025147228724,0.09244771074190425
-0.0425516884943845,0.4536139950343226,-1.0598581311579327,-1.723979735270263,-0.1959302975454084,-1.144088513168695,0.5243644632849674,-1.047644984518009,-0.6751425943320991,0,1,0,0,0,0,0,0,0,0,1.185213714426805,-0.057444222352035515,0.7364301262942902
0.1185597404697068,-0.5140894526875086,0.3313498249706256,-0.8028258716982827,0.4349887596956832,0.9254618583728024,0.9006795455649422,-0.9782625637137936,-0.4230950411064447,0,1,0,0,0,0,0,0,0,0,0.29403178641247524,0.07290503237367649,0.4367711899212285
0.046114063906143,-0.4152036231804689,-1.7577541283345786,-2.2063584150995905,-1.592022938369014,0.0235995429361346,-1.3671141905270188,1.4964788287666586,-0.1045146929184047,0,1,0,0,0,0,0,0,0,0,-0.048438416240128734,-0.09856993478772369,-0.14567355406699795
-0.997177541282176,-2.4794441575655872,1.2782293054047569,0.0344542947192889,-1.0411065587002657,0.9648658555908768,-1.6087319746387256,-1.158657686494607,0.2449787120673574,0,1,0,0,0,0,0,0,0,0,1.205624469612518,1.5848379643035024,-0.2758294580683547
-0.6298664422381894,-2.0268151977399342,-0.2997341283471585,0.0634073375720108,-0.9547567324932756,1.6093932048037152,-0.0696948023259668,-0.5406409567171034,1.742593218455577,0,1,0,0,0,0,0,0,0,0,-0.48217338042808794,0.00940908010222842,-0.9481159347949656
1.1351057954311168,1.4125833910728045,0.1042576749398122,0.3575634766231182,-0.0230668571950258,-0.9022723409895153,1.3297308021040968,0.220677956248174,-0.1191546602839991,0,1,0,0,0,0,0,0,0,0,-0.10016953301436067,1.489112023729465,-0.012794094153101208
-0.0425516884943845,0.7039681594964299,-0.8272334390591962,-0.9675745434532494,0.2984725905236153,-0.0112039225686957,0.4415903319246607,-1.0822793850976926,0.8838436204567155,0,1,0,0,0,0,0,0,0,0,0.001486403264267534,-0.05388787575931878,-0.9628720319182665
-0.1424801520153338,0.4585479211745541,0.4100003511848304,-0.1618513640020874,-0.0230668571950258,-0.5315016758762937,-0.1147655523140403,1.5274084435816582,1.3541212632253488,0,1,0,0,0,0,0,0,0,0,-0.22200178409155086,-0.018404744591342476,2.126394289888939
-2.5668921125470634,-1.1679990302623515,0.1094872087420942,-0.1234385811458015,-1.3396370251331893,-1.4640489225263835,-1.393581398247168,0.8509270950900203,-0.2612568615831444,0,1,0,0,0,0,0,0,0,0,-0.16531795170723462,3.576958937123466,-0.212983330441709
-2.41785227242929,-1.0163203845608086,1.8215126164428104,-0.2180462317458811,-0.203495858111168,0.510944907618349,0.0767834687883422,-1.004569507863306,-0.3891592624648469,0,1,0,0,0,0,0,0,0,0,0.9079205446037211,-0.22236720834343024,0.4133218116392973
-0.4594858491300413,-0.613169796851605,0.2743993508469391,-0.8581353223636932,-0.5398997862941924,0.6344668968338195,0.5850429354576907,-0.5512486676539154,-2.144566872889334,0,1,0,0,0,0,0,0,0,0,0.16363392663568382,-0.306341858857949,1.2214209870235593
0.1581600557791438,0.6490148937451592,1.1268692531663431,1.9765424665563096,1.2175288109927331,-0.0025753937967101,-1.6114777095549058,0.1954070398096846,-0.5871641758259756,0,1,0,0,0,0,0,0,0,0,-0.010485994164252038,-0.29225901260473924,-0.10311836105309342
-1.1302237792992864,-0.8590425748442753,-1.0941252526753882,0.5038186550415598,-0.0230668571950258,0.2151270447924838,1.1464042117879092,0.0124283318252364,-0.2658965703578582,0,1,0,0,0,0,0,0,0,0,-0.23917779354995233,-1.3431775914804742,0.010685560594581577
0.2242253177941531,0.2607956309151271,-1.434120231410195,-0.3413160922525723,-0.6345594990995724,0.961996932070698,-0.8424146746522587,0.9305405527559476,-0.2486873129515886,0,1,0,0,0,0,0,0,0,0,-1.3648059978159495,-0.22563824844933233,-0.22228023766425295
-0.8022336039394738,1.9294646992656577,0.5954143072327924,0.4471518256174483,1.4075640174047028,1.0849585773542552,-0.6229530333650475,1.0169269074491218,-1.2456653095058905,0,1,0,0,0,0,0,0,0,0,0.6278593334762563,0.46968662871583894,-1.2796612237288831
-0.5022334739934317,-1.9375028416083837,0.2009340920565962,-1.2922834677549844,-1.8943818281197835,1.8158709879144643,-1.3567414904249062,1.8128535322924255,0.2881575239826708,0,1,0,0,0,0,0,0,0,0,0.3513034177302381,0.6530958648525155,0.5475704540625044
-0.6353354364505888,-0.0341763273432617,-1.027042333791033,0.6063724901449273,-0.0230668571950258,-0.1094940578791193,-2.061242986687411,0.2612123492210221,-0.4536607942253972,0,1,0,0,0,0,0,0,0,0,0.10299448225086041,1.2873693572226883,-0.10696432927617715
-0.2388679064373914,1.0987751359832798,0.5829635018337617,0.610266256590893,0.4682495854645908,0.4844462700153932,-0.1362145929551397,-0.1023148503836025,1.21798041875425,0,1,0,0,0,0,0,0,0,0,0.2701889574825813,-0.002062253075196085,-0.11321022483044553
2.022932119507735,0.0821409917704293,-0.0692977559511685,-0.1385069946417708,-0.1332304979552378,0.0540703195024855,0.5004070769666861,-0.4522048325716524,-0.7446607187470035,0,1,0,0,0,0,0,0,0,0,-0.011317069932665036,0.9871942663664534,0.3579694854609709
2.1925898877198278,3.207129022486109,-1.0802798859752525,-0.2383630807723905,1.831536621501475,0.7562554948584223,-1.5040011508219528,0.0946592803755874,1.3280782181532862,0,1,0,0,0,0,0,0,0,0,-0.8113078351360521,-3.3645624256114863,0.14245218116200267
1.1650576389932237,0.304309814958847,0.7490545941444664,-0.4658511708420013,1.2307244607360353,0.9964254450394416,-0.2301639465758073,-1.524112949811344,-1.8092341679540291,0,1,0,0,0,0,0,0,0,0,0.7266035443292509,-0.3056707251549232,2.8302490721698543
-0.0425516884943845,0.0450078855796808,-0.5642425960419107,0.4544692031862429,-0.1303489190680668,1.837008751756348,-0.7397965641217381,0.170091657281775,0.5351803296870147,0,1,0,0,0,0,0,0,0,0,-1.0272870564770693,-0.003130215202949122,0.1070284559866559
-0.0425516884943845,0.079873525035285,0.8767596199583526,-0.0903100143408722,0.6622089455227035,-0.0667359931034694,-1.5406510627641252,-0.7056216218625369,-0.783557676796888,0,1,0,0,0,0,0,0,0,0,-0.06519060608602292,0.03127807299896723,0.5787278705012282
-0.7141684685612615,1.2794155593458971,-0.1900753156418617,1.0055365856919762,-0.0230668571950258,-1.6647037121998456,1.5010384233901588,1.6931426533825722,-1.017339450749203,0,1,0,0,0,0,0,0,0,0,0.30364034323578265,-1.1173085699123875,-1.7451151503096822
1.3836926963440754,1.7521959324891792,0.6753363517305478,-0.2844232051911498,1.1217999858631211,1.9998198589345684,0.5548265499305656,-0.4628424327734303,-2.496299745222208,0,1,0,0,0,0,0,0,0,0,1.3209485281325868,0.7402415685550171,1.1940542673430155
-0.1023099006722874,0.2046941659454179,-1.199889911167152,-1.0383629463319577,-0.8373300184262089,1.541452811837947,-1.4918424043622445,-0.6635508860028095,-0.403223896002257,0,1,0,0,0,0,0,0,0,0,-1.8271149575267676,0.11919568406655821,0.2873169345197876
-0.6846186102866515,0.041803101225408,0.5289044610234864,0.404782668311774,-0.1317195362213254,1.5035940071882612,0.4611231216826021,-1.5949681604308363,1.7856986328993176,0,1,0,0,0,0,0,0,0,0,0.7746888520616849,-0.3536710944486677,-2.894713366084442
-0.013079913038068,0.7462984049530971,0.2062198658798507,-0.5649397765363497,0.2290345379480342,-1.1475292209830352,-1.1060017135768163,1.513111116036563,1.0230445528409735,0,1,0,0,0,0,0,0,0,0,-0.24042456481827484,-0.020308441432806027,1.5949997276686072
-1.1523060530576756,-1.8766748690171784,-0.0675923361105175,0.8189452475023666,-1.507056988221358,0.1875182994353949,0.1655176696551152,1.385678233631502,1.4105271456990602,0,1,0,0,0,0,0,0,0,0,-0.020099675323875757,-0.22749237644589765,2.0102126739269055
0.0784311395961416,-2.354944193483689,0.2927227661932656,-0.5507048873230959,-1.24783627818814,-0.0948017535708595,-0.2030900324886026,-0.1706782894501559,-0.3286350339273499,0,1,0,0,0,0,0,0,0,0,-0.03493024573120891,-0.050998282483349956,0.07134570613707465
1.4919721970863462,-1.027598721491905,-0.1383115449290036,0.5005876330788265,-0.3809002660852602,0.0107527584388335,-1.2415360185196918,-0.2532580276192633,-1.099404802066985,0,1,0,0,0,0,0,0,0,0,-0.009094111040728811,-1.9052213377180198,0.29842196807882104
-2.024949969477371,-0.9174827746743264,0.2671995187707043,0.2697554800598374,-1.0374698338586048,-0.9444847316465586,-0.2529459673700058,-0.7575629216012603,-0.2596025099052188,0,1,0,0,0,0,0,0,0,0,-0.2558913263024533,0.4822564650696457,0.21491313861400355
0.1811227224309242,0.8264820774869521,-1.2102156630235603,1.3034369568564508,-0.0230668571950258,0.8388548566868239,1.1604251622000608,0.4620279158362215,1.1722123511070597,0,1,0,0,0,0,0,0,0,0,-1.0063106541830151,0.17730306610170257,0.5671868567762116
1.024903440761075,-0.6462748117569511,-1.1737478606615224,0.3333743050131283,-0.720938412548358,0.5932755638108239,2.2811472083610957,-0.8908408641468536,1.4313292447525787,0,1,0,0,0,0,0,0,0,0,-0.6926583306287983,2.3257202055727193,-1.288174721610335
-0.0425516884943845,-0.8493585221066233,1.6140693025556063,0.9175993623630904,-0.1371538139037904,2.029770009703389,1.024062382680866,2.3277924978670725,0.0378794887158258,0,1,0,0,0,0,0,0,0,0,3.215259689579203,-0.07891347807029517,0.10411356747057739
0.9993903865532692,0.2348928994872566,0.1049163947620412,0.876477035707762,0.7058741292600781,0.1094693278240982,0.8390586664280221,-0.2538468268969823,-0.1164800197103912,0,1,0,0,0,0,0,0,0,0,0.003667205957913678,0.8117664628718987,0.04425820996739097
-0.0425516884943845,0.5259785285633122,0.053313759887613,-0.0299237449691649,0.0043004346672873,0.4596031293551743,-0.8148928185695227,0.2021658829581445,-0.7278884835261993,0,1,0,0,0,0,0,0,0,0,0.016473465542013815,9.625548592646076e-05,-0.13622680301115603
1.263011511710444,1.795478686615097,-1.4274500480131156,0.6578947747272281,0.4106353659465494,-1.008790066097056,-1.931680616495872,0.7404845901073692,1.9988309019539197,0,1,0,0,0,0,0,0,0,0,1.40893975003373,-2.4983171297684392,1.5256779179426307
